Host_Id,Name,Neighbourhood ,Property_Type,Review_Scores_Rating_bin,Room_Type,Zipcode,Beds,Number_of_Records,Number_Of_Reviews,Price
35845,Private Apt Sleeps Five,Brooklyn,House,90,Private room,11210,3,1,26,138
35935,B & B Room 1,Brooklyn,House,90,Private room,11238,1,1,39,60
35935,B and B Style Rooms for Rent w bath,Brooklyn,House,85,Private room,11238,2,1,19,70
35935,Large B&B Style rooms,Brooklyn,House,90,Private room,11238,2,1,48,60
36841,European garden bed & breakfast,Brooklyn,Apartment,100,Entire home/apt,11233,2,1,1,115
36897,Lovely studio for a romantic pair,Manhattan,Apartment,95,Entire home/apt,10002,1,1,20,113
37286,Urban oasis! 2 bedrooms w/ 3 patios,Brooklyn,Apartment,90,Entire home/apt,11206,2,1,14,165
37286,Private bedroom-rooftop & terrace!,Brooklyn,Apartment,90,Private room,11206,1,1,28,95
37809,2BR bright and airy Brownstone,Brooklyn,Apartment,95,Entire home/apt,11231,2,1,8,180
38265,Prime Williamsburg Luxury Apartment,Brooklyn,Apartment,90,Entire home/apt,11211,1,1,7,160
38434,Modern lovely bright 3BR near park,Brooklyn,Apartment,0,Entire home/apt,11225,4,1,1,170
38513,Spacious Modern  2 Bedroom Suite,Brooklyn,Apartment,85,Entire home/apt,11226,4,1,27,122
38648,Spacious Chelsea Sanctuary,Manhattan,Apartment,80,Entire home/apt,10011,2,1,17,329
38694,A Room Fit for Two in Williamsburg,Brooklyn,Apartment,0,Private room,11211,1,1,0,75
38649,Central Greenwich Village available,Manhattan,Apartment,90,Private room,10012,1,1,123,101
38736,COZY PRIVATE ROOM NEAR TIMES SQUARE,Manhattan,Apartment,90,Private room,10018,1,1,19,130
39260,Cozy entire apt. great location,Manhattan,Apartment,95,Entire home/apt,10029,1,1,23,120
39636,Brownstone Haven in Clinton Hill,Brooklyn,House,95,Private room,11238,1,1,35,110
39866,Beautiful studio/Upper east side.,Manhattan,Apartment,95,Entire home/apt,10028,2,1,10,160
39827,Trendy Harlem Luxury,Manhattan,Apartment,0,Private room,10026,1,1,0,125
40275,Spacious Lofty 2BD in Clinton Hill,Brooklyn,Apartment,100,Entire home/apt,11205,4,1,2,135
40100,Sm comfy room Central Park/HellsKit,Manhattan,Apartment,95,Private room,10019,1,1,9,89
41091,20FT CEILING LIGHT AIRY PENTHOUSE,Brooklyn,Apartment,100,Entire home/apt,11222,2,1,4,475
40893,Charming bedroom/office in Brooklyn,Brooklyn,Apartment,0,Private room,11215,1,1,0,150
41091,"Penthouse Room w Bath, 20' ceilings",Brooklyn,Apartment,0,Private room,11222,1,1,0,300
41249,1-Bedroom Railroad Apartment,Brooklyn,Apartment,0,Entire home/apt,11237,2,1,0,55
41358,Warm and welcoming brownstone home,Brooklyn,Apartment,0,Entire home/apt,11205,1,1,0,140
41437,Fort Greene Lofty Retreat,Brooklyn,Loft,95,Entire home/apt,11205,4,1,48,200
42273,Park Slope Green Guest House,Brooklyn,Apartment,95,Entire home/apt,11215,1,1,247,135
42032,Light-filled classic Central Park,Manhattan,Apartment,90,Entire home/apt,10025,1,1,41,140
42756,Gorgeous Williamsburg 1BR Apartment,Brooklyn,Apartment,95,Entire home/apt,11211,2,1,190,238
42756,Roof-Top Room in Williamsburg,Brooklyn,Apartment,95,Entire home/apt,11211,1,1,257,140
42756,Charming Carriage House Suite,Brooklyn,House,90,Entire home/apt,11211,1,1,217,165
43321,Lovely Bright Williamsburg Apt,Brooklyn,Apartment,100,Entire home/apt,11211,1,1,1,110
43671,Your Spacious Home Away From Home!,Brooklyn,Apartment,0,Entire home/apt,11201,1,1,1,107
43772,"Bilevel Penthouse: Park, City Views",Brooklyn,Condominium,100,Entire home/apt,11222,2,1,2,272
44136,HUGE Designer 2 Bdrm Park Slope Apt,Brooklyn,Apartment,95,Entire home/apt,11215,2,1,7,250
44145,Cute apt in artist's home,Brooklyn,Apartment,85,Entire home/apt,11237,1,1,85,80
44029,Über hip sun drenched Brooklyn pad,Brooklyn,Apartment,100,Private room,11222,1,1,6,80
44263,Great deal Lower East Side!!,Manhattan,Apartment,95,Private room,10002,1,1,67,120
45016,Stay at The Brooklyn Apartment!,Brooklyn,Apartment,90,Entire home/apt,11216,3,1,103,160
45098,"Lovely, calm 3 BR on leafy block",Brooklyn,Apartment,80,Entire home/apt,11238,4,1,1,150
45120,One-Bedroom Apartment on the Bowery,Manhattan,Apartment,80,Entire home/apt,10003,1,1,2,200
45445,Country space in the city,Brooklyn,House,0,Private room,11226,2,1,0,150
45324,GREAT ROOM 4 TIGHT WALLETS,Queens,House,60,Private room,11434,1,1,2,42
45324,GREAT ROOM. GREAT PRICE.,Queens,House,80,Private room,11434,1,1,1,42
45324,NICE ROOM 4 BUDGETEERS*5MINS TO JFK,Queens,House,75,Private room,11434,1,1,6,42
45324,ROOM FOR TIGHT WALLETS*5MINS TO JFK,Queens,House,70,Private room,11434,1,1,6,42
45324,SPACIOUS BASEMENT ROOM W/ HALF BATH,Queens,House,40,Private room,11434,1,1,1,45
45609,Spacious 1BR Apt in Greenpoint,Brooklyn,Apartment,100,Entire home/apt,11222,2,1,12,149
45587,"Excellent location, gorgeous studio",Manhattan,Apartment,90,Entire home/apt,10011,2,1,11,150
45682,Beautiful New Garden Apartment,Manhattan,Apartment,95,Entire home/apt,10023,2,1,41,150
45775,Charming bedroom in Clinton Hill!!!,Brooklyn,Apartment,90,Private room,11238,1,1,2,69
46529,Huge apartment w backyard & hot tub,Brooklyn,Apartment,0,Private room,11238,1,1,0,250
46650,Lovely LOFT in south Williamsburg,Brooklyn,Loft,95,Entire home/apt,11249,1,1,16,192
46650,Cute Top Floor West Village Studio,Manhattan,Apartment,90,Entire home/apt,10014,1,1,35,195
46969,Cozy 1BR-Country living in NYC!,Staten Island,House,95,Entire home/apt,10304,3,1,40,70
46978,ENJOY Downtown NYC!,Manhattan,Apartment,85,Private room,10009,1,1,157,70
46978,ENJOY Downtown NYC!!,Manhattan,Apartment,85,Private room,10009,1,1,102,70
46978,Enjoy Midtown West & Times Square!!,Manhattan,Apartment,85,Private room,10018,1,1,46,90
47691,Perfect SOHO - Little Italy Nest,Manhattan,Apartment,95,Entire home/apt,10013,3,1,29,308
47716,$45 L train/ 1 bedroom Brooklyn,Brooklyn,Apartment,85,Private room,0,2,1,56,49
47618,1bdr w private bath. in lofty apt,Brooklyn,Apartment,100,Private room,11205,1,1,21,126
47737,Cozy room in 1820's Brick Wall Apt!,Manhattan,Apartment,70,Private room,10029,1,1,18,120
48143,Financial District Retreat 2,Manhattan,Apartment,95,Entire home/apt,10005,1,1,11,235
48143,Finanical District Retreat,Manhattan,Apartment,100,Entire home/apt,10005,1,1,3,235
48143,Quiet Midtown Studio,Manhattan,Apartment,95,Entire home/apt,10016,1,1,9,235
48143,Spring Retreat in Midtown,Manhattan,Apartment,90,Entire home/apt,10016,1,1,2,235
48165,Master Suite in Financial District,Manhattan,Apartment,0,Private room,10038,1,1,0,125
48247,BROWNSTONE - 2 BEDROOM APT,Brooklyn,Apartment,90,Entire home/apt,11216,3,1,125,115
48599,Quiet Chelsea Studio w/Roof Access,Manhattan,Apartment,95,Entire home/apt,10011,1,1,10,145
48599,Beautiful Downtown Manhattan Share,Manhattan,Apartment,90,Shared room,10011,1,1,57,50
48957,Artist Oasis in Historic Brownstone,Brooklyn,Apartment,100,Entire home/apt,11215,1,1,2,235
49236,amazing  brand new one bed room apt,Manhattan,Apartment,60,Entire home/apt,10075,1,1,24,185
49236,any term sublet night week months,Manhattan,Apartment,70,Entire home/apt,10075,1,1,115,185
49366,Beautiful Brooklyn Brownstone,Brooklyn,House,95,Entire home/apt,11238,2,1,13,315
49623,Artsy East Village/Lower East Side,Manhattan,Apartment,95,Private room,10002,1,1,28,59
49875,Large 3 bed house in Rego Park,Queens,House,0,Entire home/apt,11374,3,1,0,290
50148,Charming Brownstone - Near PRATT,Brooklyn,Apartment,80,Entire home/apt,11238,2,1,49,150
50148,Charming Brownstone 3- Near PRATT,Brooklyn,Apartment,85,Entire home/apt,11238,2,1,29,150
50335,Large East Village 1 BD by Bowery,Manhattan,Apartment,90,Entire home/apt,10003,1,1,5,150
50124,1 Stop fr. Manhattan! Private Suite,Queens,Townhouse,95,Private room,11101,2,1,97,120
50912,Light and Lively Living Room Space,Brooklyn,Apartment,90,Private room,11238,1,1,7,75
51038,large garden triplex apt near PRATT,Brooklyn,Apartment,90,Entire home/apt,11238,1,1,36,248
51038,"bdrm w/pvt bath, lndmrk brick home",Brooklyn,House,90,Private room,11238,1,1,8,128
51038,large bedrm in 4flr landmark home,Brooklyn,House,90,Private room,11238,1,1,6,128
51038,lrg bedrm historic home 1blk PRATT,Brooklyn,House,85,Private room,11238,2,1,19,128
51038,lrg rm triplex landmrk brick house,Brooklyn,House,85,Private room,11238,1,1,8,128
51618,Artistic Loft in Midtown w/ View,Manhattan,Apartment,100,Private room,10018,1,1,1,56
52034,Minimalist Designer Railroad,Brooklyn,Apartment,0,Entire home/apt,11211,1,1,0,120
52007,Clean/Big/Bright/Affordable Room!,Queens,Apartment,95,Private room,11377,1,1,9,50
52233,"1 br Williamsburg Brooklyn Condo,",Brooklyn,Apartment,100,Entire home/apt,11211,1,1,4,100
52263,Modern One-Bedroom in Luxury Bldg,Manhattan,Apartment,90,Entire home/apt,10001,1,1,2,220
52335,Fort Greene brownstone,Brooklyn,Apartment,90,Private room,11205,1,1,82,80
52751,1br West Village Chelsea Meatpackin,Manhattan,Apartment,90,Entire home/apt,10014,1,1,60,207
52788,5th Ave on Central Park Museum Mile,Manhattan,Apartment,90,Entire home/apt,10029,1,1,19,199
52677,Columbus Avenue Apartment,Manhattan,Apartment,0,Private room,0,1,1,0,190
53024,One family house with 4 bedrooms!!!,Brooklyn,House,85,Entire home/apt,11225,7,1,5,199
53132,Brooklyn Loft  08/13 to 09/11,Brooklyn,Loft,85,Entire home/apt,11205,2,1,5,125
53179,Large Guest Room for Broolyn Condo,Brooklyn,Condominium,100,Private room,11218,1,1,4,59
54090,Amazing Studio Apt in East Village!,Manhattan,Apartment,95,Entire home/apt,10003,1,1,54,145
53867,The Chillhouse Experience.,Manhattan,Apartment,0,Private room,10027,1,1,0,95
54255,** Historic Charming Brownstone **,Brooklyn,Apartment,95,Entire home/apt,11233,3,1,24,195
54255,Beautiful artistic historic duplex!,Brooklyn,House,0,Entire home/apt,11233,4,1,0,225
54253,Gorgeous Harlem Triplex with Garden,Manhattan,Apartment,0,Entire home/apt,10027,2,1,0,450
54253,Restored carriage house in Harlem,Manhattan,Townhouse,100,Entire home/apt,10027,4,1,1,200
54275,Blue Room for 2 +\ bonuses $1350 mo,Brooklyn,House,95,Private room,11216,1,1,56,90
54275,"Large Purple Room for 2/3, $1450/mo",Brooklyn,House,95,Private room,11216,1,1,23,95
54275,Red Room with deck for two $1350/mo,Brooklyn,House,95,Private room,11216,1,1,9,85
54255,**Private Room Brownstone Beauty!*,Brooklyn,Townhouse,100,Private room,11233,2,1,1,99
54622,Amazing view from my both 2BR in NY,Brooklyn,Apartment,100,Private room,11211,1,1,2,150
54622,Amazing view from my both 2BR NY,Brooklyn,Apartment,0,Private room,11211,1,1,0,150
54712,Spacious 2 Bedroom + Study,Brooklyn,Apartment,0,Entire home/apt,11222,2,1,0,215
54712,Spacious 2BR Greenpoint Getaway,Brooklyn,Apartment,0,Entire home/apt,11222,2,1,0,215
54833,Charming Chelsea One Bedroom,Manhattan,Apartment,95,Entire home/apt,10011,1,1,8,225
55176,It's all about Bushwick BROOKLYN,Brooklyn,Apartment,90,Entire home/apt,11207,2,1,98,125
55298,Large W 15th steps to Union Square,Manhattan,Apartment,90,Entire home/apt,10011,2,1,65,180
55298,W15th and 6th ave! new one bedroom,Manhattan,Apartment,95,Entire home/apt,10011,1,1,42,150
55298,West 15th St steps to Union Square,Manhattan,Apartment,80,Entire home/apt,10011,2,1,90,160
55298,LARGE APARTMENT- DOORMAN & VIEWS,Manhattan,Apartment,0,Entire home/apt,10019,2,1,0,240
55298,Central Park Loft- walk anywhere,Manhattan,Apartment,85,Entire home/apt,10024,3,1,20,180
55298,Central Park West 2 bedroom,Manhattan,Apartment,75,Entire home/apt,10024,2,1,21,210
55021,Bright & Cozy in Great Location,Manhattan,Apartment,95,Private room,10002,1,1,44,120
55021,Comfortable room near everything,Manhattan,Apartment,100,Private room,10002,1,1,3,130
55021,Large Room with Private Bath,Manhattan,Apartment,95,Private room,10002,1,1,19,125
55289,Room & Rooftop in Hells Kitchen!,Manhattan,Apartment,85,Private room,10036,1,1,29,99
55458,Gorgeous 2BR Apt with Terrace,Brooklyn,Apartment,90,Entire home/apt,11249,2,1,6,300
55469,NYC's Brooklyn's Treehouse Retreat,Brooklyn,House,60,Entire home/apt,11230,4,1,1,385
55469,Brooklyn Ditmas Park LUX Garden,Brooklyn,House,100,Private room,11230,1,1,5,145
55469,"Brooklyn, Ditmas Park, The Roost",Brooklyn,House,95,Private room,11230,1,1,6,135
55469,NYC's Brooklyn Honey Nest Victorian,Brooklyn,House,100,Private room,11230,1,1,3,135
55421,Ft.Tryon beauty near Columbia Univ.,Manhattan,Apartment,100,Private room,10033,2,1,2,150
55775,"Serene, Modern Cobble Hill Studio",Brooklyn,Apartment,95,Entire home/apt,11201,1,1,56,150
56104,* BROOKLYN FACTORY LOFT *,Brooklyn,Apartment,95,Entire home/apt,11206,2,1,33,190
56246,Greenpoint Place...Has It All!,Brooklyn,Apartment,95,Entire home/apt,11222,2,1,51,149
56284,Beautiful Apartment in Manhattan!!!,Manhattan,Apartment,100,Entire home/apt,10010,1,1,4,200
56326,"2 bedroom apt, 15 min to Times Sq.",Manhattan,Apartment,90,Entire home/apt,10027,2,1,6,200
56512,Williamsburg 1 bedroom Apartment,Brooklyn,Apartment,95,Entire home/apt,11211,1,1,57,170
56663,2500 sqf Chelsea Luxury Loft,Manhattan,Apartment,90,Entire home/apt,10001,4,1,25,445
56471,PRIME East Village 1 BR APARTMENT!,Manhattan,Apartment,75,Entire home/apt,10009,1,1,100,135
56653,Private bedroom in Manhattan,Manhattan,Apartment,90,Private room,10027,1,1,37,74
56990,Large 1 bedroom BK Museum,Brooklyn,Apartment,0,Entire home/apt,11225,1,1,0,125
56944,2 bedroom apartment  in Manhattan,Manhattan,Apartment,80,Entire home/apt,10010,2,1,14,99
56944,"Your Manhattan House, Gramercy Park",Manhattan,Apartment,80,Entire home/apt,10010,2,1,63,129
56944,Cute room in Gramercy,Manhattan,Apartment,85,Private room,10010,1,1,34,59
56944,Midtown East catch!!!!,Manhattan,Apartment,95,Private room,10010,1,1,13,79
57101,Rockaway Beach Paradise Apartment,Queens,Apartment,90,Entire home/apt,11693,2,1,8,160
57101,Restored Bungalow of Rockaway Beach,Queens,House,95,Entire home/apt,11693,2,1,19,160
57406,Open artist loft close to Manhattan,Brooklyn,Apartment,95,Entire home/apt,11206,2,1,24,165
57574,Modern 1br loft apt in Williamsburg,Brooklyn,Apartment,95,Entire home/apt,11211,1,1,10,195
57877,Cozy studio close to Union Square,Manhattan,Apartment,85,Entire home/apt,10011,1,1,27,160
57877,Garden studio in Union Square,Manhattan,Apartment,90,Entire home/apt,10011,2,1,6,220
57877,Lovely 1 bedroom apartment,Manhattan,Apartment,0,Entire home/apt,10018,1,1,0,180
57877,Luxury studio close to time square,Manhattan,Apartment,100,Entire home/apt,10019,1,1,1,180
58366,"Lincoln Center  luxury condo,",Manhattan,Apartment,90,Entire home/apt,0,1,1,37,280
58546,Beautiful Brownstone near the Park,Manhattan,Apartment,0,Entire home/apt,10025,1,1,0,130
58745,Bed-Stuy DIY. What's mine is yours.,Brooklyn,Apartment,90,Entire home/apt,11221,4,1,73,136
58702,Chic and cozy studio - Theatre dist,Manhattan,Apartment,90,Entire home/apt,10019,3,1,107,150
59185,Located in the heart of EVERYTHING!,Manhattan,Apartment,90,Entire home/apt,10065,3,1,5,247
59254,Fully furnished 1br upper east side,Manhattan,Apartment,75,Entire home/apt,10075,2,1,50,149
59028,Modern Sunny Queer Friendly Loft,Brooklyn,Apartment,95,Private room,11206,1,1,40,72
58979,Bright and Cheery Chelsea Studio,Manhattan,,95,Private room,10011,1,1,28,165
59023,Lower East Side room!,Manhattan,Apartment,95,Private room,10002,1,1,14,110
59172,Big Room in front of Central Park,Manhattan,Apartment,90,Private room,10026,1,1,2,118
59172,Nice Room in Front of Central Park,Manhattan,Apartment,90,Private room,10026,1,1,4,89
59172,Nice Room in Front of Central Park,Manhattan,Apartment,100,Private room,10026,1,1,8,110
59172,Nice and Clean Room w/Bike included,Manhattan,Apartment,85,Private room,10030,1,1,16,79
59172,Nice Room 3 Stops from Central Park,Manhattan,Apartment,80,Private room,10030,1,1,5,77
59172,Room 3 Stops from Central Park,Manhattan,Apartment,75,Private room,10030,1,1,9,76
59172,Private Room 1 block to CentralPark,Manhattan,Dorm,85,Private room,10026,1,1,11,90
59777,Charming 2 Full Bath 3 Bed Suite,Brooklyn,Apartment,90,Entire home/apt,11221,6,1,7,207
59734,COZY STUDIO IN TIMES SQUARE!,Manhattan,Apartment,90,Entire home/apt,10019,1,1,17,139
59734,TIMES SQUARE THE PLACE YOU WANNA BE,Manhattan,Apartment,90,Entire home/apt,10019,1,1,114,109
59777,Sleep at the CozySuite Pinacle,Brooklyn,Apartment,90,Private room,11221,2,1,5,59
59777,Sleep at the CozySuite Sanctuary,Brooklyn,Apartment,75,Private room,11221,1,1,13,59
59777,Sleep by Night at CozySuite Chambre,Brooklyn,Apartment,80,Private room,11221,2,1,4,69
59777,Stay at the CozySuite Citadelle,Brooklyn,Apartment,75,Private room,11221,2,1,21,69
59777,Stay at the CozySuite Fortress,Brooklyn,Apartment,80,Private room,11221,2,1,22,59
59777,Stay at the CozySuite Meridian,Brooklyn,Apartment,80,Private room,11221,2,1,2,59
59734,Best Location in NYC! TIMES SQUARE!,Manhattan,Apartment,90,Private room,10018,1,1,116,69
59734,"Times Square, Safe, Clean and Cozy!",Manhattan,Apartment,90,Private room,10018,1,1,165,59
60038,Luxury 1 Bedroom Downtown Brooklyn,Brooklyn,Apartment,0,Entire home/apt,11201,1,1,0,145
60046,"Inviting, Modern 1 Bedroom in Dumbo",Brooklyn,Apartment,0,Entire home/apt,11201,1,1,0,240
60049,Luxury Apt w Doorman/Elevators/Gym,Manhattan,Apartment,90,Entire home/apt,10002,2,1,8,175
60252,"Very, very cozy place",Brooklyn,Apartment,95,Private room,11211,1,1,15,100
60185,Quiet gorgeous bedroom Midtown West,Manhattan,Apartment,0,Private room,10019,1,1,1,200
60270,Room near Central Park and Museums,Manhattan,Apartment,90,Private room,10028,1,1,19,92
60584,Tons of light! 1 bedroom,Manhattan,Apartment,100,Entire home/apt,10031,1,1,4,120
60584,Tons of light! peaceful NYC,Manhattan,Apartment,95,Private room,10031,1,1,12,95
60787,2 room suite in quiet brownstone,Brooklyn,Apartment,95,Entire home/apt,11233,2,1,20,110
60787,Large 2 BR apt in quiet brownstone,Brooklyn,Apartment,90,Entire home/apt,11233,3,1,51,100
60885,Spacious and charming apartment!,Brooklyn,Apartment,95,Entire home/apt,11237,2,1,39,135
60944,Alcove Studio West Village DrmnBldg,Manhattan,Apartment,0,Entire home/apt,0,1,1,0,198
60923,Chelsea studio with balcony & views,Manhattan,Apartment,90,Entire home/apt,10001,1,1,11,205
60810,"Bedroom-luxury building, Bushwick",Brooklyn,Apartment,100,Private room,11221,1,1,4,75
60810,"cozy, charming nest in LES",Manhattan,Apartment,85,Private room,10002,1,1,43,90
61161,Charming home in Hell's Kitchen,Manhattan,Apartment,95,Entire home/apt,10018,1,1,8,200
61403,Artist Garden Apartment Greenpoint,Brooklyn,Apartment,95,Entire home/apt,11222,2,1,43,140
61531,Red Hook Modern,Brooklyn,Apartment,75,Entire home/apt,11231,0,1,7,145
61414,#1~Studio Suite-10 mins Manhattan!,Brooklyn,Apartment,85,Entire home/apt,11238,1,1,48,99
61414,#2~Studio Suite-10 mins Manhattan!,Brooklyn,Apartment,80,Entire home/apt,11238,1,1,44,99
61414,#3~Studio Suite-10 mins Manhattan!,Brooklyn,Apartment,85,Entire home/apt,11238,1,1,49,99
61414,#4~Studio Suite-10 mins Manhattan!,Brooklyn,Apartment,85,Entire home/apt,11238,1,1,40,99
61414,#5-The Loft Suite NYC -CENTRAL!,Brooklyn,Apartment,90,Entire home/apt,11238,3,1,61,159
61531,Village Green Townhouse,Brooklyn,House,80,Entire home/apt,11231,3,1,21,299
61494,Charming Lower East Side Studio,Manhattan,Apartment,95,Entire home/apt,10002,1,1,26,155
61446,Upper East Side  Charming 1 bd,Manhattan,Apartment,90,Entire home/apt,10128,1,1,63,165
61531,Village Green,Brooklyn,House,75,Private room,11231,1,1,20,89
61852,1-bedroom in prime East Village,Manhattan,Apartment,0,Entire home/apt,10009,1,1,0,105
62001,Centrally located Midtown west 1bdm,Manhattan,Apartment,80,Entire home/apt,10019,3,1,57,149
61862,Cozy w/ private bathroom and yard!,Queens,House,95,Private room,11102,2,1,51,110
62352,Brooklyn Photographer's Loft,Brooklyn,Apartment,95,Entire home/apt,11238,2,1,30,145
62316,Modern 1BR East Village Apt w/patio,Manhattan,Apartment,90,Entire home/apt,10009,2,1,9,222
62330,UES 1-bdrm apt in luxury drman bldg,Manhattan,Apartment,95,Entire home/apt,10021,1,1,52,169
62583,Spacious Brooklyn Loft- 2 Bedrooms,Brooklyn,Apartment,85,Entire home/apt,11211,2,1,16,245
62541,East Village Apartment w/Fireplace,Manhattan,Apartment,95,Entire home/apt,10003,1,1,11,220
62407,An East Village winter adventure!,Manhattan,Apartment,85,Entire home/apt,10009,1,1,55,130
